-1.80153 0.994986 0.425207 -2.92915
0.989715 2.3221 -0.204657 1.47757
1.88984 1.83678 -1.76114 1.15746
-0.97737 1.55319 2.20895 -0.946646
1.4424 2.8196 -0.325668 0.841967
1.06632 1.99883 -0.340066 1.84151
-0.909349 0.95826 2.51219 -1.56307
0.678924 3.0584 0.495892 0.525049
1.71801 0.800308 -1.39326 2.77221
1.00437 0.645934 0.931875 2.98751
0.746828 2.9254 0.352893 0.710199
-1.42944 0.710178 1.26089 -2.785
1.21703 1.53788 -0.491163 2.33641
-1.09204 1.43267 2.14237 -1.35574
1.03639 1.17262 0.242064 2.73929
-1.47964 1.81122 1.4271 -1.55144
0.838757 3.13285 0.478557 0.512766
-1.31823 2.25406 1.27763 -0.841051
1.89036 1.69484 -1.84218 1.30552
-1.39691 1.47735 1.64389 -1.88274
1.54988 2.85011 -0.361502 0.769679
-1.52451 2.86525 0.386551 -0.727682
0.913977 2.14612 -0.0962437 1.69082
1.69117 1.74134 -1.45007 1.64009
0.484473 1.30415 1.51001 2.25292
1.74376 1.1445 -1.61906 2.33691
-1.57041 2.89768 0.313136 -0.744026
-0.844937 1.12364 2.5601 -1.17133
-1.35131 2.73266 0.672181 -0.651101
-0.871424 2.27473 1.49827 -0.258343
-1.07083 2.71427 0.847587 -0.452473
1.50048 0.570215 -0.519764 3.11305
1.60263 2.41983 -0.889904 1.06838
1.02069 2.98213 0.196479 0.728767
0.498679 2.52338 0.468587 1.08177
-1.68757 2.55585 0.597674 -0.982614
-1.19138 1.83488 1.79308 -1.04727
1.14562 2.81086 -0.0878067 0.917646
0.707932 0.668902 1.71157 2.60153
-0.499295 1.92012 1.963 0.321315
0.878384 2.77512 0.134726 0.931913
1.24852 2.70001 -0.291671 1.01477
0.773661 1.35343 0.737741 2.4814
-1.91146 2.71567 0.198979 -1.02271
-0.578136 1.15639 2.75328 -0.358899
1.34899 1.13928 -0.583461 2.76901
-1.20751 0.597801 1.8092 -2.57164
-0.585269 3.03592 0.648681 -0.257602
0.514501 2.60574 0.44599 0.986869
-1.31536 0.756146 1.60816 -2.60292
1.39041 2.05075 -0.85226 1.61469
1.62162 2.41444 -0.91434 1.05515
1.54532 2.37733 -0.866549 1.15594
-0.715376 1.11673 2.69016 -0.816266
1.20307 2.70418 -0.243965 1.02056
-1.10149 1.64577 2.02234 -1.0994
1.12468 3.05824 0.211871 0.665031
-0.580576 0.760724 2.93996 -0.862863
1.57583 2.64424 -0.636441 0.909963
-1.14138 1.86572 1.81775 -0.925637
-1.42055 2.03141 1.38009 -1.18744
0.47896 1.18433 1.67699 2.27988
1.77052 1.87711 -1.52628 1.35387
1.41665 1.31947 -0.860095 2.51023
-1.21933 3.11103 0.296608 -0.595254
-1.13556 1.40007 2.0928 -1.49367
-1.61092 2.49634 0.738717 -0.96295
-1.38553 2.37424 1.08552 -0.832463
0.783872 2.42845 0.105044 1.33134
-1.24291 1.58883 1.87298 -1.45066
-0.703996 2.22692 1.58232 -0.0278597
-1.17101 0.741247 1.96753 -2.38673
0.761003 3.11026 0.49703 0.505092
-1.15831 0.960791 2.06406 -2.12471
-1.48131 2.62221 0.714483 -0.780544
-0.560419 2.32365 1.43713 0.150528
-0.869161 0.827741 2.58328 -1.62603
0.608319 0.764925 1.86279 2.46437
1.75774 1.21639 -1.66406 2.21411
-1.38818 0.977437 1.53967 -2.49717
-1.42522 1.70749 1.55165 -1.60794
1.74514 0.668975 -1.36133 2.82746
-1.15186 1.6309 1.97326 -1.21883
-1.61594 2.19043 1.01071 -1.25819
1.66104 0.907893 -1.3097 2.75293
1.65391 1.27247 -1.42835 2.31553
-1.28053 1.90785 1.63963 -1.11563
-0.466977 2.86821 0.805606 -0.0667576
1.2894 0.704341 0.00161641 3.13459
-1.29488 2.53083 0.965692 -0.662713
-0.946749 1.71259 2.11149 -0.70499
-0.820725 1.71321 2.18504 -0.434153
-0.936211 1.35059 2.36594 -1.10467
-0.589428 2.20367 1.604 0.142587
1.4647 2.0815 -0.947821 1.52001
1.21682 1.68281 -0.548726 2.1601
-0.647252 1.46625 2.48498 -0.230625
0.532393 2.59183 0.426937 1.01528
1.17845 1.0313 -0.0109994 2.89874
-0.813408 1.17139 2.57547 -1.02188
1.06434 2.56431 -0.202236 1.19076
-0.777913 2.55037 1.14404 -0.170353
1.83877 2.5304 -1.00415 0.735496
-0.462316 1.52606 2.43595 0.293772
-1.30604 2.37349 1.15119 -0.747751
1.12353 2.5025 -0.308813 1.25097
1.19393 0.629747 0.385916 3.12774
1.39265 0.651173 -0.266012 3.14423
-0.466732 1.73769 2.18753 0.365738
1.90773 3.02752 -0.259197 0.440687
1.39117 1.94932 -0.878089 1.73023
-1.80543 1.33565 0.683226 -2.62117
-0.90566 2.43646 1.27262 -0.289446
0.576901 2.99109 0.5068 0.549577
-0.945102 3.09131 0.463918 -0.474211
0.543001 1.25941 1.42977 2.33891
1.87298 1.06321 -1.88913 2.18321
-0.588561 1.7167 2.2322 0.0860432
-1.16015 2.10486 1.56867 -0.741261
-1.68442 2.33256 0.810409 -1.179
-0.752988 1.75987 2.16176 -0.252647
1.6698 1.45877 -1.47149 2.03776
-0.667677 2.19888 1.61927 0.0269222
1.40423 1.49301 -0.888362 2.29207
-1.00535 0.966234 2.35681 -1.78851
1.43039 2.87534 -0.246026 0.799958
-0.486042 0.95847 2.91246 -0.306514
-1.4105 2.02797 1.39496 -1.17711
1.4638 2.34943 -0.79838 1.24718
-1.25608 2.96022 0.447053 -0.586885
-1.76696 2.96852 0.0731151 -0.814731
1.88265 2.61066 -0.937073 0.638754
0.659697 1.0176 1.44338 2.54392
-1.5065 0.587014 0.932827 -2.93949
-1.86499 1.97879 0.711798 -1.82878
0.88945 2.57296 0.00965846 1.17516
0.806063 1.82069 0.231523 2.05788
-1.61257 0.570283 0.58741 -3.03355
-1.31184 1.43075 1.80184 -1.79827
0.631863 1.58067 0.830283 2.21986
1.19349 1.58656 -0.4625 2.28595
1.847 2.39894 -1.17704 0.800937
1.54353 2.53513 -0.72381 1.0209
-0.77384 1.88374 2.01616 -0.222877
-1.57843 1.34122 1.24154 -2.34423
1.89068 0.705971 -1.75464 2.56567
0.86968 1.74189 0.148391 2.15228
-1.64515 1.69048 1.15983 -1.96214
-1.58042 2.51511 0.749157 -0.922874
-1.56339 3.12969 0.049863 -0.716647
0.570317 2.35332 0.409009 1.34039
1.2468 1.53305 -0.554738 2.33069
-0.678418 1.98588 1.90205 -0.00577646
-0.753061 1.47485 2.43335 -0.495998
1.66429 2.86558 -0.410781 0.694878
-1.19067 2.27794 1.34862 -0.668608
0.875478 1.3162 0.516993 2.56013
-0.909329 1.51711 2.29405 -0.832788
1.21238 0.820552 0.11013 3.06392
0.858634 2.2288 -0.0123424 1.58953
1.68081 2.41232 -0.977733 0.99747
1.33342 2.93594 -0.0968824 0.773413
-0.732594 2.56649 1.12769 -0.130169
-1.40201 1.53643 1.62952 -1.80855
-0.542657 2.43958 1.28214 0.124989
1.38032 0.755478 -0.340711 3.1032
1.47351 1.82009 -1.0375 1.81352
-1.03338 2.71774 0.858456 -0.424616
-1.73569 0.753295 0.38582 -3.03128
-0.541231 3.08548 0.624739 -0.264129
-0.759643 0.759593 2.74689 -1.41038
1.53973 0.798448 -0.87695 2.98591
1.3459 2.1111 -0.769813 1.57934
-1.10012 3.12404 0.351207 -0.55204
1.81989 0.699064 -1.58182 2.69238
0.566498 0.900364 1.8168 2.42112
-1.06439 0.56152 2.15422 -2.35387
-1.36176 2.27027 1.22135 -0.881044
-1.79294 2.81452 0.219129 -0.890314
0.899198 2.16367 -0.0733828 1.66992
1.8007 1.91611 -1.55369 1.25972
1.76996 0.962615 -1.62125 2.51897
-1.48555 0.822348 1.18277 -2.76449
-1.29683 0.773876 1.66686 -2.56045
-1.0785 0.794861 2.1942 -2.15488
1.92919 2.86176 -0.57197 0.481884
-1.16901 2.9428 0.515895 -0.540922
1.15119 2.56715 -0.299626 1.17482
1.49333 2.16506 -0.947075 1.40619
1.5055 2.24225 -0.917793 1.31759
-0.649658 0.634893 2.89743 -1.23575
0.664011 2.05325 0.373817 1.75302
1.30134 2.03419 -0.723018 1.69503
1.42551 2.41348 -0.710476 1.21271
1.31769 1.34121 -0.626249 2.5388
1.16296 2.61356 -0.278811 1.1228
-0.953805 2.11176 1.68188 -0.425686
-1.84748 1.98231 0.74351 -1.80342
1.85433 2.68694 -0.80027 0.635561
-1.63276 1.31448 1.10171 -2.44845
0.6662 0.916408 1.54884 2.56542
-1.57887 0.648414 0.763692 -2.96943
0.470423 2.3838 0.536623 1.24027
1.05485 2.25593 -0.313218 1.54517
0.949267 2.06554 -0.145489 1.78438
1.56946 1.48689 -1.25141 2.14001
-0.482294 0.657506 3.04018 -0.669997
-1.46527 0.695584 1.14545 -2.83446
0.812568 1.36255 0.628202 2.49486
0.586335 1.92668 0.603349 1.85833
-0.503068 2.7898 0.877036 -0.0405573
1.36112 1.02233 -0.52999 2.89199
1.66274 1.95327 -1.30352 1.44053
1.57074 3.0659 -0.0515095 0.606003
0.589266 3.11549 0.581657 0.41419
-1.02789 2.38504 1.30076 -0.432901
-0.760278 1.93789 1.95421 -0.17184
-1.56984 2.18538 1.07424 -1.2094
0.468056 2.11355 0.680779 1.56876
1.20011 1.4817 -0.423788 2.40981
-0.714505 1.58736 2.35051 -0.294221
1.86561 1.76492 -1.76055 1.28511
-1.91527 2.71282 0.197479 -1.02727
0.455114 2.53541 0.515912 1.03799
0.656989 1.89143 0.489703 1.93316
1.01794 1.00504 0.476608 2.86208
0.519989 1.88379 0.769072 1.86078
1.15145 1.5703 -0.36271 2.31842
-0.949163 1.96045 1.86195 -0.503513
1.69132 2.53273 -0.860599 0.897227
0.780332 2.90056 0.309374 0.752915
1.75893 1.27423 -1.67189 2.13279
-0.840253 2.3466 1.40808 -0.212923
-0.529612 2.44396 1.27413 0.13811
1.1505 1.10956 -0.00878699 2.82272
1.24001 1.64621 -0.583965 2.19431
1.29985 0.682007 -0.00582948 3.1433
-0.655495 2.04427 1.82559 0.0441329
-1.03993 0.800891 2.27547 -2.06695
-1.0058 1.3796 2.27312 -1.23278
1.46714 0.719905 -0.577434 3.0866
0.806205 2.07343 0.106784 1.76969
-1.54381 1.45753 1.34952 -2.14232
1.46026 0.849376 -0.67986 3.00525
-1.42645 1.68118 1.55777 -1.64639
0.728011 2.21684 0.200852 1.57858
1.21213 2.6879 -0.267585 1.03536
0.670719 0.66558 1.80795 2.5395
1.62024 1.04178 -1.27168 2.6596
0.728511 0.795524 1.5254 2.65198
-0.922616 1.01596 2.48533 -1.52067
-1.74875 2.14528 0.850198 -1.46661
-1.22421 0.606847 1.76937 -2.59032
1.48184 2.34915 -0.818733 1.23369
-1.567 1.40687 1.28812 -2.2436
1.64432 0.95037 -1.28915 2.73122
-0.837675 1.0215 2.5991 -1.28881
1.68351 1.24829 -1.49527 2.30184
-1.46389 0.740549 1.18383 -2.80189
1.0666 0.929889 0.421914 2.93724
-1.23465 0.779467 1.82815 -2.45832
-1.60628 1.00275 0.97978 -2.74519
-0.504465 2.54348 1.14659 0.112881
1.24159 1.02383 -0.185584 2.91076
1.91242 2.20377 -1.48622 0.81413
-1.14063 1.79259 1.87799 -1.00307
-0.953453 2.21738 1.54895 -0.383581
1.76421 1.3285 -1.68465 2.04812
0.986816 0.739015 0.875898 2.95962
-1.81813 1.91989 0.808311 -1.85775
1.35617 2.18868 -0.755875 1.48773
1.81448 1.537 -1.75833 1.6662
-0.711922 1.12176 2.69052 -0.799723
1.33375 2.30927 -0.670643 1.37424
-1.61628 1.60634 1.21601 -2.04075
1.81778 2.95375 -0.352148 0.540926
0.504038 1.07326 1.75884 2.33011
1.09072 2.07037 -0.386225 1.75114
-1.67578 2.68061 0.476047 -0.891246
-1.49237 0.911505 1.22706 -2.69798
1.66267 1.94895 -1.30572 1.44527
-1.3373 3.10596 0.229712 -0.638402
-1.33312 2.68256 0.747656 -0.64892
-1.71179 1.87914 1.012 -1.78314
-1.86458 0.83719 0.0890773 -3.06865
-1.77214 0.801082 0.324263 -3.03023
-1.76528 1.43115 0.835704 -2.46557
-1.01912 1.50629 2.19536 -1.09801
0.709991 1.38202 0.8658 2.42201
-0.766303 1.69077 2.23005 -0.331477
-0.764575 1.04752 2.67399 -1.04935
1.33072 2.64225 -0.424254 1.0447
0.542314 0.839788 1.9418 2.37173
1.14936 2.49973 -0.341123 1.2483
-0.873039 1.30191 2.45541 -1.00931
-1.42574 2.69519 0.667846 -0.711835
1.58415 1.72625 -1.2554 1.80906
1.17886 2.1527 -0.516963 1.6242
0.893728 1.38337 0.399457 2.50996
-1.56366 2.8899 0.327537 -0.742399
-0.78652 1.59374 2.31435 -0.46118
-0.692127 1.32421 2.58135 -0.497018
0.874146 1.14172 0.71863 2.68682
-1.72316 1.82165 1.0002 -1.87965
0.462176 1.12375 1.79236 2.26447
-0.548428 2.01813 1.84582 0.230226
0.577373 2.37355 0.394324 1.31865
1.8851 1.58796 -1.87802 1.44292
0.909568 1.43724 0.306504 2.46539
-1.70075 1.72446 1.04935 -1.98896
-0.666352 2.56928 1.12723 -0.0654967
1.61568 1.1201 -1.29293 2.56977
-1.49023 2.93285 0.329945 -0.699312
-1.0471 1.64963 2.07616 -0.983208
1.89987 2.64875 -0.897024 0.599739
-0.83816 1.0283 2.59676 -1.28102
1.85222 2.26775 -1.33123 0.877206
1.53388 1.9406 -1.10526 1.61018
0.929456 1.16524 0.541062 2.70202
-0.878721 1.82547 2.04321 -0.466911
-1.70316 2.02901 0.978407 -1.56481
1.14335 1.73325 -0.418508 2.12838
-1.47112 0.751803 1.17142 -2.80172
-1.83843 3.02611 -0.0506653 -0.825422
1.29511 0.724775 -0.0393652 3.12673
-1.02411 2.10248 1.6593 -0.538701
0.629367 1.20303 1.28868 2.45418
1.00954 1.0068 0.498504 2.85628
0.942704 2.19837 -0.146119 1.62766
1.0899 1.53305 -0.202302 2.37415
-0.819591 2.26552 1.52086 -0.189363
0.530575 1.85417 0.774949 1.89876
1.46201 2.14248 -0.917075 1.45699
0.825583 1.36176 0.595833 2.50162
-1.10144 1.30024 2.16867 -1.55779
1.36474 2.72092 -0.376613 0.958309
1.88418 1.48252 -1.90878 1.57808
1.45054 0.567974 -0.35614 3.13916
1.13553 0.798287 0.367954 3.04648
-0.74995 3.00271 0.628358 -0.334089
-1.82325 1.42718 0.69219 -2.53461
0.736537 1.64197 0.526562 2.22033
-0.717674 1.62145 2.31624 -0.273812
1.13395 2.0203 -0.456985 1.79462
0.670146 1.58131 0.740556 2.24277
-1.07563 1.08916 2.23461 -1.78815
1.48391 1.14758 -0.955415 2.67701
0.477838 3.05868 0.591632 0.414586
0.793635 1.45191 0.579331 2.41366
0.867703 1.10904 0.774841 2.70286
1.58395 0.828942 -1.03461 2.91969
0.508199 0.722949 2.13724 2.26985
-1.01252 1.46391 2.22549 -1.13742
-1.2506 3.0282 0.370539 -0.59275
1.75489 1.15354 -1.64714 2.30432
0.580019 1.16269 1.46303 2.41401
-0.475433 0.770755 3.00668 -0.505549
-1.57374 1.35627 1.25763 -2.3187
-0.970088 0.976248 2.41577 -1.69138
-1.11403 1.52776 2.07316 -1.27561
-1.76183 1.94191 0.907682 -1.75775
1.11234 1.61591 -0.301485 2.27503
0.652103 1.07055 1.39733 2.52286
1.04107 2.85754 0.0518164 0.865836
1.41573 2.13291 -0.858908 1.50479
1.44006 2.34402 -0.775296 1.26983
-1.56698 2.93361 0.273103 -0.735155
-1.88078 2.79065 0.158031 -0.952917
0.589863 1.55941 0.950942 2.20735
1.12397 0.971552 0.208689 2.93383
-1.70357 0.9531 0.666724 -2.87976
-1.69429 0.713142 0.471598 -3.02354
1.03569 0.755177 0.714835 2.99802
-1.01181 1.69441 2.0753 -0.859455
-0.979619 1.51373 2.23198 -0.99962
0.999824 3.05262 0.290665 0.64958
-0.47149 0.549402 3.07079 -0.76481
1.0802 2.28562 -0.343313 1.50522
-1.69704 1.16524 0.851841 -2.68781
0.895022 0.728871 1.14832 2.86529
-0.908672 2.96838 0.606052 -0.408179
-0.624537 0.617773 2.92727 -1.17851
-1.72873 2.50874 0.599693 -1.0542
-0.611827 1.9122 1.99428 0.103176
1.17331 2.07587 -0.519027 1.71448
0.69425 3.11735 0.536743 0.466219
1.74324 2.52524 -0.91736 0.849603
-1.2892 1.71346 1.75213 -1.36918
-0.894958 2.17555 1.6225 -0.312663
0.848016 1.61359 0.294678 2.28182
0.571119 2.11275 0.506498 1.63717
-0.508269 2.32588 1.42216 0.218335
1.81915 2.51576 -1.00304 0.768355
0.888608 2.82856 0.163733 0.871956
1.18941 2.96242 0.0445105 0.763101
-1.76358 1.87116 0.917653 -1.86045
1.8128 0.66572 -1.53672 2.72714
-0.716072 1.91878 1.98422 -0.095721
-1.81093 1.76076 0.826771 -2.07699
-1.06981 1.71012 2.01033 -0.959801
0.453255 2.81404 0.51952 0.68823
1.19954 1.04738 -0.0871654 2.8868
0.801886 0.537384 1.59542 2.70557
-1.15279 0.964524 2.07631 -2.10933
0.623444 1.39439 1.06528 2.3497
-1.51732 0.884099 1.13875 -2.75019
-0.667184 2.32086 1.4541 0.0109004
-0.902344 1.78499 2.07219 -0.546743
0.942485 3.06832 0.346657 0.617974
-0.718592 1.9849 1.90128 -0.0787483
-1.47645 0.97438 1.31071 -2.62033
1.8374 0.866174 -1.73443 2.504
1.5453 1.01692 -1.05296 2.77463
0.478307 1.04557 1.85261 2.2922
0.991928 3.01736 0.256386 0.685332
0.548191 1.73194 0.857135 2.02991
0.803552 0.976974 1.11017 2.71203
1.59836 1.57449 -1.30904 1.98636
-1.68283 1.05552 0.809385 -2.77671
-1.56194 2.66318 0.598575 -0.820992
0.875111 1.38741 0.442489 2.50025
0.965908 0.711014 0.968229 2.94387
1.73168 2.74263 -0.628901 0.72287
1.54537 2.09932 -1.05162 1.42482
1.80522 1.84379 -1.60673 1.32538
0.60701 2.65113 0.35378 0.981367
-1.82127 2.88911 0.112406 -0.869123
-1.89893 1.67646 0.620139 -2.29744
0.645652 2.3851 0.296949 1.33765
0.928291 2.66901 0.0151444 1.06648
0.513496 3.13592 0.623752 0.349124
-0.949094 3.06898 0.484128 -0.467367
1.01544 3.12875 0.372374 0.573842
1.16749 2.85086 -0.0657877 0.87534
0.87535 2.72154 0.103094 0.994584
0.789567 1.02958 1.08416 2.67908
1.3877 0.609324 -0.201994 3.15487
1.16074 0.673546 0.436162 3.10364
1.74607 1.62627 -1.59578 1.68825
-0.786888 2.98123 0.636951 -0.344682
-1.19887 1.64788 1.90555 -1.28846
-1.40361 1.57564 1.6209 -1.75617
-1.45552 1.0431 1.4042 -2.52313
-1.15278 2.94444 0.522418 -0.532763
1.18922 0.867113 0.129105 3.02873
1.33846 1.21724 -0.606911 2.68175
-0.996127 2.34907 1.36092 -0.403404
-1.7253 3.05259 0.013646 -0.777897
1.76811 1.31074 -1.69328 2.06484
1.88632 1.05679 -1.91515 2.16222
1.1886 1.62811 -0.470309 2.23768
1.18501 1.74712 -0.50532 2.09614
-1.37161 2.08502 1.39276 -1.06111
1.24027 1.23197 -0.358318 2.69336
1.60567 1.28526 -1.31441 2.36672
1.16466 0.960877 0.101329 2.95457
1.71109 2.2293 -1.18141 1.1106
-0.697948 2.05606 1.81056 -0.0270089
-0.898186 1.60113 2.23985 -0.713323
-0.68524 0.911348 2.79973 -0.995284
1.14937 1.00466 0.0999087 2.91548
1.63455 1.77776 -1.3331 1.67964
1.16145 0.647713 0.464267 3.10893
-0.937595 0.741208 2.46452 -1.90152
-1.48341 1.48826 1.4772 -2.00843
1.74409 1.48569 -1.62665 1.8738
1.73485 1.91635 -1.44234 1.3726
1.11762 0.690234 0.547196 3.07457
-1.05187 2.93516 0.582587 -0.476872
-1.27119 1.3766 1.87863 -1.79815
1.28547 1.02969 -0.317607 2.90247
-1.74382 1.25788 0.791658 -2.64144
-1.05689 1.229 2.25041 -1.55618
-1.7681 1.56794 0.882268 -2.29247
1.45988 0.913187 -0.732827 2.95059
-1.73441 0.748283 0.38473 -3.03302
1.46578 0.954711 -0.782814 2.90708
0.956199 2.89765 0.162867 0.808715
1.67626 3.12964 0.0105864 0.525249
1.1246 1.50133 -0.261568 2.40464
0.944898 1.28838 0.365636 2.60946
-0.585398 0.656426 2.96057 -1.00856
1.62963 2.51834 -0.819733 0.964852
-1.75286 2.4502 0.625411 -1.12785
-1.78649 2.69537 0.351444 -0.956383
0.485892 0.721706 2.18746 2.2258
1.59966 2.35173 -0.946391 1.12932
0.724139 1.29873 0.928584 2.48691
0.905651 1.36837 0.384444 2.52695
1.70937 1.23541 -1.55452 2.27603
-0.987016 0.683903 2.35997 -2.07831
1.78251 1.30441 -1.72469 2.04481
1.45736 1.99445 -0.968978 1.62312
-1.32835 2.87596 0.506739 -0.621261
-1.25873 0.816412 1.78518 -2.4618
0.572117 0.866501 1.84148 2.42574
-1.17676 3.04878 0.389351 -0.564371
-1.72486 0.847991 0.509463 -2.9693
-1.245 2.00511 1.59549 -0.956186
1.30819 1.02848 -0.382133 2.90008
-0.959664 1.63098 2.16877 -0.81805
-1.52411 2.89392 0.352311 -0.721729
0.743254 0.87718 1.39283 2.66802
-1.66903 2.85094 0.288924 -0.807825
1.67622 1.4057 -1.48819 2.09944
